Feature ID	Taxon	Confidence
212cb87f99163d2f89ce00e28560601b	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.999999999999531
6852798e8df2a2ff18f56e7bdb5bf768	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999980231369782
614ffe5a6cc78649e45f162c6f328c10	d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum	0.8700291699991703
fb101b66df3e77d6de7d9dee32f1d88a	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9999999999765535
1790add4ded9bcfefaa9b328eea36c72	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9999906201117685
7713d279fcdb8ed698143fa9e1bd6551	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9854875463723894
3c4ae332c3babaf76c2241e7d7713f7e	Unassigned	0.3584844623036624
ab63c201767a2b4755c915ff2ee9e628	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales	0.9920873439613191
d00eceae5e72ade1a840c65538c0b39e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.955859278833109
8d8dff4cec9c263a3a1296cac95b4c8e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999911804331
cab822f8b460f0c704565b343a140fd0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.9999999450534421
e177296bfb9bff0faa9d789ea48c17fd	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_Cetobacterium	0.8917007902770321
185a93076f14ba7ac2ba8e60d11391fd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9755001791113497
3e602992ceaa79201c7a1aaea6b1b885	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9999999984504278
25edab8c4e0cc8658a0c824287cadd92	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9999952595066893
326b8523932d2037e5e1c14c1f3cfee9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.86639413019194
79fa0c948d08d701c44baa889d9e3c06	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_bacterium	0.9986776870495524
f313cce167884abc218ca9591a8bfc97	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_hydrocarbon	0.9927531949357465
9a58b53eca21a552a477950cc11d447e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiales_Incertae_Sedis; g__2013Ark19i; s__uncultured_bacterium	0.9999996492736518
586ea99a83b08a9e8bb9634b64fe5997	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__AB1; s__uncultured_organism	0.8902641086119835
e9a351886d88a6cdc56c2faa789e6af0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.8821672871207238
58fb39b43827c63236a655c81df50137	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9999968751067965
503aeeb62792ef4419a852b3df3cc893	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9837877080762327
396e02e9e100fcfbfed3a2a5a18d5284	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae	0.9997098174523805
4ad22abd805fede3957db85fcebf250f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9999998622505853
ef8fdcfc5b96ab71d01510eeceb9ed28	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_bacterium	0.8133771592178695
3833e0c49c0854009217a6f8d65182b1	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae	0.9999810290580349
8437e1df5abbad07ad741b191800c598	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__uncultured_bacterium	0.912780558031283
7cfa6db05553984d9ab66a37f58baec2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9974373870989723
3c09bef19bf0f1ff177e9ff2adba0d54	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9981501320236071
7f6d82d35b71a4ec59142fb1b42c9e8e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999987159218207
04c17966e28cdac460fa429f4a71e5aa	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9993840395448782
7696cb5cefde0a51c3b47f07c43e72f2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Neorickettsia; s__uncultured_Neorickettsia	0.741423037676958
3ef96399cfcb941d7c49529c1f0d322d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902	0.9622837499150453
f5abdc9360bd1216931ac44c8450e2b6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9999993799027379
4349750eda4f41a601e392012c6a3762	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.8731486492370923
65397b0e73fc32f51d76ef1ba931e8db	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__uncultured_Mycoplasma	0.7494407757973055
804e8064646c539ae4cef74b01c7689a	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9999999967085955
7bf2002506e6d45b8e977b02bf293547	d__Bacteria	0.9863919229293301
387b9f43b40b0d617b138badfe3fe585	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902	0.9740486675103156
